,pdf_name,date1,time1,date2,time2,mr_address,en_address,Latitude,Longitude,Google Maps Address
78,80.pdf,23/01/2025,03:00,23/01/2025,05:30," राजीव नगर झोपडपट्टी, पहिला माळ, नुराणी मस्जिद जवळ, जैन मंदीर ज, वांद्रे पश्‍चिम, मुंबई 50,   ","Rajiv Nagar Slum, 1st Floor, Near Nurani Masjid, Jain Mandir J, Bandra West, Mumbai 50,",18.9603804,72.8367035,"Jail Rd, Dongri, Umerkhadi, Mumbai, Maharashtra 400009, India"
79,81.pdf,25/04/2025,15:45,25/04/2025,19:30," 123, हवाबाई बिल्डींग, जेल रोड ईस्ट, शीतपेयाचे दुकान , उमरखाडी, डोंगरी, मुंबई,  ","123, Hawabai Building, Jail Road East, Soft Drink Shop, Umarkhadi, Dongri, Mumbai,",18.9597509,72.83781499999999,"Dongri, Umerkhadi, Mumbai, Maharashtra 400009, India"
80,82.pdf,11/09/2024,19:10,11/09/2024,19:25," बीआयटी चाळ नं01, तिसरा माळा, सन्डहरुट रोड रे, डोंगरी, मुंबई,,   ","BIT CHAL NO.01, THIRD MALA, SANDHRUT ROAD RE, DONGRI, MUMBAI,",19.0105081,72.8244067,"Shree Sai Sundar Nagar, Century Bazaar, Prabhadevi, Mumbai, Maharashtra, India"
81,83.pdf,12/01/2025,16:00,17/01/2025,23:00," 1206, , सेन्चुरी बाझार ,, बिल्डींग नं04, , श्री साई सुंदर नगर, ,प्रभादेवी , मुंबई 400025 ","1206, Century Bazaar, Building No. 04, Sri Sai Sundar Nagar, Prabhadevi, Mumbai 400025",18.956071,72.83694799999999,"168/180, Chinch Bunder Road, Surathiya Muslim Ghanchi Jamat Khana, Shaida Marg, opposite Khoja, Bhat Bazar, Dongri, Mandvi, Mumbai, Maharashtra 400009, India"
82,84.pdf,30/06/2025,11:30,30/06/2025,12:30," शायदा मार्ग , न्यु पटेल रेस्टरं, डोगरी मुबई ,   ","Shayda Marg, New Patel Restaurant, Dogri Mumbai,",18.9580513,72.8277012,"Sardar Vallabhbhai Patel Rd, Mumbai, Maharashtra, India"
83,85.pdf,15/06/2025,00:00,30/06/2025,00:00," एसव्हीपीरोड, रेहमानशहाबाबा दर्गाचे गेट जवळ,, डोंगरी, मुंबई ,   ","SVP Road, Near Rehman Shah Baba Dargache Gate,, Dongri, Mumbai ,",18.9192861,72.826784,"F Block, 2nd Pasta Ln, Badhwar Park, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India"
84,86.pdf,03/05/2025,13:30,03/05/2025,16:00," 79, बधवार पार्क, रेल्वे कर्टर्स, चोथा माळा, एफ ब्लक, कुलाबा, मुंबई 400005,   ","79, Badhwar Park, Railway Courts, Chotha Mala, F Block, Colaba, Mumbai 400005,",18.913624,72.82468399999999,"Sassoon Complex, Sassoon Dock Rd, Azad Nagar, Colaba, Mumbai, Maharashtra 400005, India"
85,87.pdf,04/05/2025,07:00,04/05/2025,07:30," ससुन Sih पोलीस चौकी समोर,, बीपीटी ऑफिस जवळ,, ससुन sich, कुलाबा, मुंबई ,   ","Opposite Sassoon Sih Police Outpost,, Near BPT Office,, Sassoon Sich, Colaba, Mumbai.",18.9260716,72.8302654,"15, Madame Cama Rd, Mantralaya, Fort, Mumbai, Maharashtra 400032, India"
86,88.pdf,07/04/2025,12:10,07/04/2025,12:45," मादाम कामा रोड , आंबेडकर जंक्शन, इन्सटिटयुट ऑफ सायन्स, ","Madam Cama Road, Ambedkar Junction, Institute of Science,",18.9067031,72.8147123,"Colaba, Mumbai, Maharashtra, India"
87,89.pdf,08/05/2025,10:20,08/05/2025,18:15," वुड हाउस रोड, कन्पीयन स्कुलच्या जवळ, कुलाबा मुंबई,   ","Wood House Road, Near Kanpiyan School, Colaba Mumbai,",18.917547,72.8290794,"Strand Cinema, Strand Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India"
88,90.pdf,10/05/2025,20:45,10/05/2025,23:35," एव्हरेस्ट स्टोअर, शुभ सागर हॉटेलच्या बाजुला, कुलाबा मार्केट, मुंबई,   ","Everest Store, Beside Shubh Sagar Hotel, Colaba Market, Mumbai,",19.0514817,72.8223577,"Pereira Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
89,91.pdf,24/01/2025,01:00,24/01/2025,01:00," परेरा रोड, , वांद्रे पश्‍चिम, मुंबई 50, ","Perera Road, , Bandra West, Mumbai 50,",18.9216805,72.8331884,"No 4, New Airport Road, Apollo Bandar, Viman Nagar, Pune, Mumbai, Maharashtra 400001, India"
90,92.pdf,12/05/2025,04:00,12/05/2025,04:05," पी रामचंदानी रोड,जेट्टी HO5, जवळ,ताज हॉटेल मेन गेटसमोर,, कुलाबा, मुंबई,   ","P Ramchandani Road, Near Jetty HO5, Opposite Taj Hotel Main Gate,, Colaba, Mumbai,",18.9067031,72.8147123,"Colaba, Mumbai, Maharashtra, India"
91,93.pdf,12/05/2025,17:00,12/05/2025,21:15," लेदर वर्ल्ड डिझाईन डि2 स्केअर,, बी cost फूट वेअर, एस बी रोड,, कुलाबा, मुंबई, ","LEATHER WORLD DESIGN D2 SCARE,, B COST FOOT WEAR, S B ROAD,, COLABA, MUMBAI,",18.914574,72.8244574,"Shahid Bhagat Singh Rd, Colaba, Mumbai, Maharashtra, India"
92,94.pdf,08/05/2025,05:15,08/05/2025,06:00," एस बी एस रोड,ससुन डाक, मुख्य प्रवेशद्वार,समोरील बाजूस, कुलाबा मुंबई, ","SBS ROAD, SASSUN DAK, MAIN ENTRANCE, OPPOSITE, COLABA MUMBAI,",19.0214243,72.833497,"Swatantryaveer Savarkar Rd, Mumbai, Maharashtra, India"
93,95.pdf,18/12/2024,13:40,18/12/2024,14:00," एस व्ही एस रोड , , श्री सिध्दीविनायक मंदिर जवळ, , प्रभादेवी , ,मुंबई ","SVS Road, , Near Sri Siddhivinayak Mandir, , Prabhadevi, ,Mumbai",18.9228403,72.8338811,"WRFM+4HJ, opposite to Gateway of India, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
94,96.pdf,11/05/2025,20:45,11/05/2025,20:50," छत्रपती शिवाजी महाराज पुतळयासम, गेट वे ऑफ इंडिया परीसर, कुलाबा मुंबई,   ","Chhatrapati Shivaji Maharaj Statue, Gateway of India Complex, Colaba Mumbai,",19.1495731,72.9298828,"Shop No - 3, Jamal Manjil, Sarvodaya Nagar, Bhandup West, Mumbai, Maharashtra 400078, India"
95,97.pdf,18/04/2025,19:00,18/04/2025,20:00," महाराजा हाँटेल समोर,, कार्डीयनल ग्रेसेस रोड, , अंधेरी पुर्व, मुंबई,   ","Opposite Maharaja Hotel,, Cardinal Graces Road, , Andheri East, Mumbai,",19.1110621,72.8655922,"J B Nagar, Andheri East, Mumbai, Maharashtra, India"
96,98.pdf,18/04/2025,22:00,18/04/2025,23:00," आशिर्वाद सोसायटी,जेबीनगर,, चकाला,अंधेरी पूर्व Aas 40006,   ","Ashirwad Society, JB Nagar,, Chakala, Andheri East Aas 40006,",19.1157705,72.8462247,"GK Gokhale Bridge, Andheri East, Mumbai, Maharashtra, India"
97,99.pdf,19/04/2025,01:00,19/04/2025,03:00," साईवाडी जंक्षनजवळ, गोखले ब्रिज दक्षिण वाहीनी सत्र, अंधेरी पुर्व , ","Near Saiwadi Junction, Gokhale Bridge South Channel Session, Andheri East,",19.1663499,72.8586234,"Western Express Hwy, India"
98,100.pdf,04/04/2025,09:55,04/04/2025,10:00," आपला दवाखाना बीएमसी गुंदवली, वेस्टर्न एक्सप्रेस हायवेला , लागुन अंधेरी पूर्व, मुंबई, ","Our Clinic BMC Gundawali, Western Express Highway, Lagoon Andheri East, Mumbai,",19.1040338,72.8592259,"Metro Avenue, Satya Nagar, Bamanwada, Andheri East, Mumbai, Maharashtra 400099, India"
99,101.pdf,20/04/2025,01:00,20/04/2025,01:10," टब जंक्षन,, अंधेरी पुर्व, मुंबई, ","Tub Junction,, Andheri East, Mumbai,",19.0484742,72.8273626,"50, KC Marg, HIG Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
100,102.pdf,24/01/2025,00:45,24/01/2025,00:45," लालमिटटी ,, के सी मार्ग ,, वांद्रे पश्‍चिम मुंबई 50,   ","Lalmitti,, KC Marg,, Bandra West Mumbai 50,",19.1142059,72.8496151,"Saiwadi, Vijay Nagar, Andheri East, Mumbai, Maharashtra 400069, India"
101,103.pdf,21/04/2025,00:20,21/04/2025,01:30," गोखले ब्रिज दक्षिण वाहीनी सत्र, साईवाडी जंक्षनजवळ,, अंधेरी पुमुंबई , ","Gokhale Bridge South Channel Session, Near Saiwadi Junction, Andheri Mumbai,",19.1233127,72.8528516,"Old Nagardas Rd, Mumbai, Maharashtra, India"
102,104.pdf,21/04/2025,18:00,21/04/2025,18:10," जुना नागरदास रोड च्या बाजूस, रेल्वे लाईन लगतच्या, स्कायवकवर जाणाया,ब्रिजच्या जिन्याजवळ अंधेरी पु   ","On the side of Old Nagardas Road, next to the railway line, go to the skywalk, near the staircase of the bridge, Andheri Pu",19.1241576,72.85001989999999,"4VF2+M26, New Nagardas Rd, Mogra Village, Mogra Pada, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India"
103,105.pdf,21/04/2025,16:00,21/04/2025,16:05," पब्लिक ब्रीज, पिंपळेश्वर मंदिर, नागरदास रोड, , अंधेरी पूर्व मुंबई ,   ","Public Bridge, Pimpaleshwar Temple, Nagardas Road, Andheri East Mumbai,",19.1217335,72.8471253,"Andheri Public Pedestrian Brg, Mumbai, Maharashtra, India"
104,106.pdf,21/04/2025,17:00,21/04/2025,17:05," अंधेरी ईस्ट वेस्ट पब्लीक ब्रीज, शिव मंदिर च्या बाजूला,, अंधेरी पुर्व, मुंबई,  ","Andheri East West Public Bridge, Beside Shiv Mandir,, Andheri East, Mumbai,",19.0166847,72.8403763,"ground floor, Senapati Bapat Marg, beside Kohinoor Technical institute, opposite flowers and petals shop, Dadar West, Dadar, Mumbai, Maharashtra 400028, India"
105,107.pdf,03/02/2025,23:19,03/02/2025,23:25," सेनापती बापट मार्ग, दक्षिण वा, शिवसेना शाखेसमोर, मनिश मार्केट, दादर प मुंबई 28, ","Senapati Bapat Marg, South Wa, Opposite Shiv Sena Branch, Manish Market, Dadar P Mumbai 28,",19.1179928,72.84924199999999,"Andheri Old Ploice Line, 4R9X+5MX, Teli Gali, Andheri East, Mumbai, Maharashtra 400069, India"
106,108.pdf,21/04/2025,16:00,21/04/2025,16:05," पब्लिक ब्रीज, पिंपळेष्वर मंदिर, नागरदास रोड,, अंधेरी पूर्व मुंबई,सार्वजनिक पादचारी   ","Public Bridge, Pimpleshwar Mandir, Nagardas Road, Andheri East Mumbai, Public Pedestrian",19.1248877,72.8494037,"New Nagardas Rd, Natwar Nagar, Andheri East, Mumbai, Maharashtra 400069, India"
107,109.pdf,21/04/2025,17:30,21/04/2025,18:00," TWILL मंदीर जवळ,, नवीन नागरदास रोड,, अंधेरी पुर्व मुंबई ,   ","NEAR TWILL MANDER,, NEW NAGARDAS ROAD, ANDHERI EAST MUMBAI ,",19.1116523,72.85117869999999,"Koldongri, Andheri East, Mumbai, Maharashtra 400069, India"
108,110.pdf,22/04/2025,18:45,22/04/2025,19:30," वडारपाडा,, कोलडोंगरी , अंधेरी पु मुंबई ,   ","Vadarpada, Koldongri, Andheri PU Mumbai,",19.1178548,72.8631304,"Andheri East, Mumbai, Maharashtra, India"
109,111.pdf,23/04/2025,01:00,23/04/2025,01:10," अंधेरी रेल्वे स्टेशन जवळील रोड, वर, अंधेरी पुर्व मुंबई, ","Near Andheri Railway Station Road, Up, Andheri East Mumbai,",19.1201539,72.8476582,"Andheri, Railway Colony, Andheri East, Mumbai, Maharashtra 400053, India"
110,112.pdf,22/04/2025,20:15,22/04/2025,20:50," सेन्को गोल्ड अँण्ड डायमंड शप, अंधेरी मेट्रो स्टेशन, , अंधेरी पुर्व, मुंबई,  ","Senko Gold and Diamond Shop, Andheri Metro Station, , Andheri East, Mumbai,",19.0477202,72.82712599999999,"20, Bandra Reclamation Rd, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
111,113.pdf,02/01/2025,12:00,02/01/2025,19:00," रूम नं 02, चाळ नं 20, बांद्रा , रेक्लेमेशन टान्झिस्ट कम्प, , आलिया वर्जन हॉस्पिटच्या जवळ, वांद्रे प मुबंई ","ROOM NO 02, CHALL NO 20, BANDRA, RECLAMATION TANGIST COMP, , NEAR ALIA VERSION HOSPITAL, BANDRA P MUMBAI",19.0484742,72.8273626,"50, KC Marg, HIG Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
112,114.pdf,24/01/2025,13:40,24/01/2025,13:40," अडाँप्ट सामाजिक संस्था , रंगशारदा हॉटेलच्या बाजुला,, बांद्रा पश्‍चिम,मुंबई 50,केसी मार्ग   ","ADOPT SOCIAL SOCIETY, NEXT TO RANGSHARADA HOTEL,, BANDRA WEST, MUMBAI 50, KC MARG",19.113645,72.8697339,"Andheri, Maharashtra 400059, India"
113,115.pdf,10/12/2024,14:00,20/12/2024,15:00," इंडसीण्ड बँक fer, शाखा- अंधेरी,  ","Indusind Bank fer, Branch- Andheri,",19.1110933,72.8515629,"Lane Number 2, Koldongri, Andheri East, Mumbai, Maharashtra 400069, India"
114,116.pdf,18/04/2025,12:00,18/04/2025,12:30," कोलडोंगरी, लेन नं 2,, निर्भय खालसा सोसायटी, , अंधेरी पुर्व मुंबई,   ","Koldongari, Lane No 2,, Nirbhay Khalsa Society, , Andheri East Mumbai,",19.1110933,72.8515629,"Lane Number 2, Koldongri, Andheri East, Mumbai, Maharashtra 400069, India"
115,117.pdf,18/04/2025,12:00,18/04/2025,12:30," कोलडोंगरी, लेन नं 2,, निर्भय खालसा सोसायटी, , अंधेरी पुर्व, मुंबई,   ","Koldongari, Lane No 2,, Nirbhay Khalsa Society, , Andheri East, Mumbai,",19.1087602,72.8562652,"Sahar Rd, Andheri East, Mumbai, Maharashtra, India"
116,118.pdf,25/02/2022,14:00,13/07/2024,13:00," केसरबाई चाळ सहार रोड,, तेली गल्ली Ha रोड,, अंधेरी पुर्व, मुंबई 69,   ","Kesarbai Chal Sahar Road, Teli Galli Ha Road, Andheri East, Mumbai 69,",19.1255768,72.8530246,"Parsi Panchayat Rd, Andheri East, Mumbai, Maharashtra 400069, India"
117,119.pdf,24/04/2025,00:25,24/04/2025,01:25," रामभुवन बार अँण्ड रेस्टॉरेन्ट, पारशी पंचायत रोड, अंधेरी पुर्व मुंबई ,   ","Rambhuvan Bar and Restaurant, Parshi Panchayat Road, Andheri East Mumbai,",19.0122794,72.8285777,"New Prabhadevi Rd, Prabhadevi, Mumbai, Maharashtra 400025, India"
118,120.pdf,03/07/2023,00:00,24/04/2024,00:00," 05, नागू सयाची वाडी,, पत्रा चाळ,निअर पावर हाउस, प्रभादेवी रोड,प्रभादेवी,मुंबई,   ","05, Nagu Sayachi Wadi, Patra Chal, Near Power House, Prabhadevi Road, Prabhadevi, Mumbai,",19.0353849,72.8423036,"Mahim, Mumbai, Maharashtra, India"
119,1003.pdf,09/02/2025,01:00,09/02/2025,01:00," कोंबडी गल्ली, माहीम काँजवे, बांद्रा पश्‍चिम मुंबई 50 , ","KOMBDI GALLI, MAHIM KANJAVE, BANDRA WEST MUMBAI 50 ,",19.1954106,72.86573229999999,"5VW8+579, Kandivali, Hanuman Nagar, Kandivali East, Mumbai, Maharashtra 400101, India"
